Date,Time,TimeUTC,Latitude,Longitude,WxCond,Roadtype,Light,Fatalities,Injuries,County,totalindex,radarmode
12/15/2013 0:00,1220,1720,41.67403532,-86.18829295,SNOW,UNKNOWN,DAYLIGHT,0,0,StJoseph,1360,c
12/16/2013 0:00,330,830,41.68598147,-86.202208,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1366,c
12/16/2013 0:00,1723,2223,41.634448,-86.138096,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1376,c
12/16/2013 0:00,1740,2240,41.72168354,-86.21688341,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1377,c
12/16/2013 0:00,1740,2240,41.709648,-86.110608,SNOW,UNKNOWN,DARK (LIGHTED),0,0,StJoseph,1378,c
12/16/2013 0:00,1845,2345,41.69048,-86.277456,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1387,c
12/16/2013 0:00,1916,2416,41.68813459,-86.07147401,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1389,c
12/16/2013 0:00,1925,2425,41.684272,-86.189952,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1390,c
12/16/2013 0:00,2010,2510,41.72368973,-86.29112845,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1396,c
12/16/2013 0:00,2035,2535,41.68584,-86.304608,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1397,c
12/16/2013 0:00,2100,2600,41.66278907,-86.13814601,SNOW,STATE ROAD,DARK (LIGHTED),0,0,StJoseph,1398,c
12/16/2013 0:00,2107,2607,41.671872,-86.27,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1399,c
12/17/2013 0:00,42,542,41.62833788,-86.15852281,SNOW,UNKNOWN,DARK (LIGHTED),0,0,StJoseph,1403,na
12/17/2013 0:00,247,747,41.671632,-86.380288,SNOW,STATE ROAD,DARK (LIGHTED),0,0,StJoseph,1405,c
12/17/2013 0:00,1023,1523,41.67287608,-86.19272033,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,1,StJoseph,1413,c
12/17/2013 0:00,1116,1616,41.672848,-86.181168,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,1,StJoseph,1414,c
12/17/2013 0:00,1214,1714,41.71356383,-86.18771145,SNOW,UNKNOWN,DAYLIGHT,0,0,StJoseph,1417,c
12/17/2013 0:00,1300,1800,41.72358992,-86.17764186,SNOW,STATE ROAD,DAYLIGHT,0,0,StJoseph,1419,c
12/17/2013 0:00,1404,1904,41.69133497,-86.18159913,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,1,StJoseph,1432,c
12/17/2013 0:00,1422,1922,41.72348991,-86.25547062,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1433,c
12/17/2013 0:00,1637,2137,41.65232,-86.249504,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1434,c
12/17/2013 0:00,2348,2848,41.74230401,-86.08625746,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1437,c
12/25/2013 0:00,1020,1520,41.48251686,-86.47344018,SNOW,STATE ROAD,DAYLIGHT,0,4,StJoseph,1451,p
12/25/2013 0:00,1118,1618,41.7176662,-86.33785129,SNOW,US ROUTE,DAYLIGHT,0,0,StJoseph,1453,c
12/25/2013 0:00,1125,1625,41.61339445,-86.11842718,SNOW,COUNTY ROAD,DAYLIGHT,0,1,StJoseph,1454,c
12/25/2013 0:00,1254,1754,41.67510148,-86.29350686,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1456,c
12/25/2013 0:00,2031,2531,41.7099038,-86.50575142,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1460,c
12/25/2013 0:00,2057,2557,41.70763001,-86.17063969,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1461,c
12/25/2013 0:00,2219,2719,41.666032,-86.183088,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1464,c
12/25/2013 0:00,2310,2810,41.72357993,-86.25565683,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1465,c
12/25/2013 0:00,2317,2817,41.71863326,-86.19747074,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1466,c
12/26/2013 0:00,151,651,41.73713959,-86.37064398,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1468,c
12/26/2013 0:00,256,756,41.6909801,-86.18025065,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1469,c
12/27/2013 0:00,2215,2715,41.676752,-86.311504,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1475,c
12/29/2013 0:00,1930,2430,41.715392,-86.52472,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1477,c
12/30/2013 0:00,636,1136,41.66958661,-86.1866302,SNOW,UNKNOWN,DARK (LIGHTED),0,0,StJoseph,1481,c
12/30/2013 0:00,2228,2728,41.676832,-86.28336,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1483,c
12/30/2013 0:00,2300,2800,41.7095498,-86.13955753,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1485,c
12/31/2013 0:00,438,938,41.65110097,-86.13232804,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1488,na
12/31/2013 0:00,1313,1813,41.6988498,-86.14972702,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1494,c
12/31/2013 0:00,1538,2038,41.70863917,-86.18763765,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1496,c
12/31/2013 0:00,1600,2100,41.68075159,-86.19645796,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1499,c
12/31/2013 0:00,1638,2138,41.694704,-86.181728,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1500,c
12/31/2013 0:00,1801,2301,41.643952,-86.215712,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1506,c
12/31/2013 0:00,1820,2320,41.62673385,-86.21557278,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1507,c
12/31/2013 0:00,1829,2329,41.709696,-86.062272,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1508,c
12/31/2013 0:00,1910,2410,41.46487621,-86.47862852,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1511,c
12/31/2013 0:00,1933,2433,41.744512,-86.245872,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1514,c
12/31/2013 0:00,1938,2438,41.664384,-86.322016,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1515,c
12/31/2013 0:00,2018,2518,41.684448,-86.1096,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1519,c
12/31/2013 0:00,2050,2550,41.75892882,-86.3901889,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1522,c
12/31/2013 0:00,2155,2655,41.74770095,-86.40887558,SNOW,INTERSTATE,DARK (NOT LIGHTED),0,0,StJoseph,1524,c
12/31/2013 0:00,2209,2709,41.74847819,-86.42037314,SNOW,INTERSTATE,DARK (NOT LIGHTED),0,0,StJoseph,1525,c
12/31/2013 0:00,2213,2713,41.74847819,-86.42037314,SNOW,INTERSTATE,DARK (NOT LIGHTED),0,0,StJoseph,1526,c
12/31/2013 0:00,2315,2815,41.68105053,-86.29434297,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1530,c
12/31/2013 0:00,2335,2835,41.75310402,-86.09437701,SNOW,STATE ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1531,c
12/31/2013 0:00,2346,2846,41.669632,-86.181376,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,2,StJoseph,1533,c
12/31/2013 0:00,2356,2856,41.672,-86.253376,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1535,c
1/1/2014 0:00,20,520,41.71921266,-86.33911732,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1538,c
1/1/2014 0:00,42,542,41.46206148,-86.4856523,SNOW,STATE ROAD,DARK (LIGHTED),0,0,StJoseph,1541,c
1/1/2014 0:00,130,630,41.66225549,-86.15759604,SNOW,STATE ROAD,DARK (LIGHTED),0,0,StJoseph,1544,c
1/1/2014 0:00,234,734,41.689136,-86.232272,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1547,c
1/1/2014 0:00,259,759,41.72348991,-86.2556,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1551,c
1/1/2014 0:00,430,930,41.651488,-86.11034068,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1554,c
1/1/2014 0:00,850,1350,41.6871271,-86.24560869,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1556,c
1/1/2014 0:00,930,1430,41.7564,-86.405408,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1557,c
1/1/2014 0:00,939,1439,41.67993287,-86.20476245,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1558,c
1/1/2014 0:00,1000,1500,41.667984,-86.305664,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1559,c
1/1/2014 0:00,1555,2055,41.66111565,-86.17924675,SNOW,STATE ROAD,DAYLIGHT,0,0,StJoseph,1563,c
1/1/2014 0:00,1645,2145,41.753104,-86.096976,SNOW,STATE ROAD,DAYLIGHT,0,0,StJoseph,1566,c
1/1/2014 0:00,1740,2240,41.74770095,-86.40887558,SNOW,INTERSTATE,DARK (NOT LIGHTED),0,0,StJoseph,1569,c
1/1/2014 0:00,1750,2250,41.679088,-86.281696,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,1,StJoseph,1570,c
1/1/2014 0:00,1827,2327,41.6512,-86.157424,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1572,c
1/1/2014 0:00,1935,2435,41.49902642,-86.14102273,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1574,c
1/1/2014 0:00,2030,2530,41.7236,-86.18792,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1577,c
1/1/2014 0:00,2105,2605,41.663856,-86.061152,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1579,c
1/2/2014 0:00,553,1053,41.70624,-86.507664,SNOW,US ROUTE,DARK (LIGHTED),0,0,StJoseph,1591,c
1/2/2014 0:00,1045,1545,41.69296101,-86.28019586,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1604,c
1/2/2014 0:00,1213,1713,41.753104,-86.092544,SNOW,STATE ROAD,DAYLIGHT,0,0,StJoseph,1609,c
1/2/2014 0:00,1307,1807,41.694685,-86.1933761,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1617,c
1/2/2014 0:00,1329,1829,41.66612767,-86.29574335,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1620,c
1/2/2014 0:00,1357,1857,41.669168,-86.205008,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1624,c
1/2/2014 0:00,1740,2240,41.663184,-86.251456,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1632,c
1/3/2014 0:00,950,1450,41.65086227,-86.27827273,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1642,na
1/3/2014 0:00,1807,2307,41.65140181,-86.13842755,SNOW,STATE ROAD,DARK (LIGHTED),0,0,StJoseph,1650,c
1/3/2014 0:00,1941,2441,41.724112,-86.096224,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,1,StJoseph,1651,c
1/3/2014 0:00,2059,2559,41.66225549,-86.15759604,SNOW,STATE ROAD,DARK (LIGHTED),0,0,StJoseph,1652,c
1/4/2014 0:00,1737,2237,41.65524604,-86.19626514,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1659,c
1/4/2014 0:00,1922,2422,41.706681,-86.50491811,SNOW,US ROUTE,DARK (LIGHTED),0,1,StJoseph,1660,c
1/4/2014 0:00,2154,2654,41.6476,-86.244256,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1661,c
1/4/2014 0:00,2158,2658,41.53579957,-86.33121091,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,1,StJoseph,1663,c
1/4/2014 0:00,2240,2740,41.69491969,-86.18181981,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1665,c
1/4/2014 0:00,2255,2755,41.74472789,-86.2760845,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1666,c
1/4/2014 0:00,2319,2819,41.654112,-86.177136,SNOW,STATE ROAD,DARK (LIGHTED),0,0,StJoseph,1667,c
1/4/2014 0:00,2345,2845,41.654144,-86.19064,SNOW,STATE ROAD,DARK (LIGHTED),0,0,StJoseph,1668,c
1/5/2014 0:00,213,713,41.66358899,-86.18119435,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1670,c
1/5/2014 0:00,340,840,41.74770095,-86.40887558,SNOW,INTERSTATE,DARK (NOT LIGHTED),0,0,StJoseph,1671,c
1/5/2014 0:00,1020,1520,41.709216,-86.180464,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1676,c
1/5/2014 0:00,1209,1709,41.665568,-86.225472,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1687,c
1/5/2014 0:00,1233,1733,41.67189404,-86.29728556,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,5,StJoseph,1691,c
1/5/2014 0:00,1330,1830,41.65586754,-86.19640043,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1693,c
1/5/2014 0:00,1334,1834,41.701008,-86.278848,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1694,c
1/5/2014 0:00,1408,1908,41.73718149,-86.24436077,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1696,c
1/5/2014 0:00,1415,1915,41.64128476,-86.29743655,SNOW,STATE ROAD,DAYLIGHT,0,0,StJoseph,1697,c
1/5/2014 0:00,1505,2005,41.71556331,-86.25033348,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1700,c
1/5/2014 0:00,1537,2037,41.66211024,-86.14102005,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1702,c
1/5/2014 0:00,1956,2456,41.73238456,-86.0996578,SNOW,INTERSTATE,DARK (NOT LIGHTED),0,1,StJoseph,1714,c
1/6/2014 0:00,1320,1820,41.7228,-86.2456,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1718,c
1/6/2014 0:00,1620,2120,41.698608,-86.15840252,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1723,c
1/6/2014 0:00,1933,2433,41.694704,-86.181728,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1726,c
1/6/2014 0:00,1950,2450,41.71872436,-86.24277802,SNOW,INTERSTATE,DARK (NOT LIGHTED),0,0,StJoseph,1727,c
1/7/2014 0:00,1251,1751,41.69714995,-86.32248021,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1740,c
1/7/2014 0:00,2006,2506,41.66488,-86.244096,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1746,c
1/8/2014 0:00,2,502,41.62431194,-86.2516999,SNOW,US ROUTE,DARK (NOT LIGHTED),0,0,StJoseph,1749,c
1/9/2014 0:00,1049,1549,41.694704,-86.181728,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1757,c
1/9/2014 0:00,1340,1840,41.72912764,-86.23297339,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1759,c
1/9/2014 0:00,1548,2048,41.698432,-86.1756,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1765,c
1/9/2014 0:00,1643,2143,41.709216,-86.180464,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1773,c
1/9/2014 0:00,1717,2217,41.71596028,-86.29397369,SNOW,UNKNOWN,DAYLIGHT,0,0,StJoseph,1774,c
1/9/2014 0:00,1750,2250,41.694,-86.250576,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,1,StJoseph,1776,c
1/9/2014 0:00,1830,2330,41.69700578,-86.23239554,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1779,c
1/9/2014 0:00,2035,2535,41.67882156,-86.17473333,SNOW,STATE ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1783,c
1/9/2014 0:00,2055,2555,41.641104,-86.297712,SNOW,STATE ROAD,DARK (NOT LIGHTED),0,1,StJoseph,1784,c
1/9/2014 0:00,2101,2601,41.65132356,-86.20961261,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1785,c
1/9/2014 0:00,2230,2730,41.73037177,-86.25062653,SNOW,INTERSTATE,DARK (NOT LIGHTED),0,0,StJoseph,1788,c
1/9/2014 0:00,2318,2818,41.65822335,-86.33092933,SNOW,US ROUTE,DARK (NOT LIGHTED),0,0,StJoseph,1789,c
1/10/2014 0:00,757,1257,41.68025002,-86.20854362,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1795,c
1/10/2014 0:00,2340,2840,41.665648,-86.200048,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1796,p
1/14/2014 0:00,2129,2629,41.674944,-86.2348,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,1,StJoseph,1799,c
1/14/2014 0:00,2129,2629,41.67448,-86.225904,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,2,StJoseph,1800,c
1/14/2014 0:00,2302,2802,41.70864,-86.346816,SNOW,US ROUTE,DARK (LIGHTED),0,0,StJoseph,1801,c
1/15/2014 0:00,304,804,41.73351216,-86.13240253,SNOW,INTERSTATE,DARK (NOT LIGHTED),0,0,StJoseph,1803,c
1/15/2014 0:00,445,945,41.7302162,-86.34859444,SNOW,INTERSTATE,DARK (NOT LIGHTED),0,0,StJoseph,1805,c
1/15/2014 0:00,810,1310,41.738,-86.185168,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1811,c
1/15/2014 0:00,817,1317,41.73792,-86.197904,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1812,c
1/15/2014 0:00,835,1335,41.70921199,-86.18154471,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1813,c
1/15/2014 0:00,906,1406,41.742416,-86.15016,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1815,c
1/15/2014 0:00,940,1440,41.69475132,-86.19224407,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1817,c
1/15/2014 0:00,1001,1501,41.690544,-86.249712,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1820,c
1/15/2014 0:00,1009,1509,41.723648,-86.178,SNOW,STATE ROAD,DAYLIGHT,0,0,StJoseph,1822,c
1/15/2014 0:00,1035,1535,41.74492256,-86.25081226,SNOW,STATE ROAD,DAYLIGHT,0,0,StJoseph,1824,c
1/15/2014 0:00,1100,1600,41.694176,-86.223664,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1828,c
1/15/2014 0:00,1210,1710,41.684848,-86.257312,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1831,c
1/15/2014 0:00,1240,1740,41.705424,-86.187568,SNOW,UNKNOWN,DAYLIGHT,0,0,StJoseph,1832,c
1/15/2014 0:00,1352,1852,41.66488,-86.244096,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,2,StJoseph,1833,c
1/15/2014 0:00,1800,2300,41.70019913,-86.24450683,SNOW,UNKNOWN,DARK (LIGHTED),0,0,StJoseph,1835,c
1/16/2014 0:00,639,1139,41.72587537,-86.216912,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1842,c
1/16/2014 0:00,759,1259,41.664672,-86.252992,SNOW,LOCAL/CITY ROAD,DAWN/DUSK,0,2,StJoseph,1843,c
1/16/2014 0:00,800,1300,41.66788547,-86.287408,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1844,c
1/16/2014 0:00,805,1305,41.657568,-86.251504,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1845,c
1/16/2014 0:00,810,1310,41.61641929,-86.24764141,SNOW,UNKNOWN,DAYLIGHT,0,0,StJoseph,1847,c
1/16/2014 0:00,831,1331,41.694704,-86.181728,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1851,c
1/16/2014 0:00,900,1400,41.62435062,-86.12269994,SNOW,US ROUTE,DAYLIGHT,0,0,StJoseph,1855,c
1/16/2014 0:00,1119,1619,41.68032,-86.251936,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1870,c
1/16/2014 0:00,1150,1650,41.65123909,-86.21574335,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1877,c
1/16/2014 0:00,1231,1731,41.650352,-86.249504,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1885,c
1/16/2014 0:00,1350,1850,41.68039486,-86.1880365,SNOW,UNKNOWN,DAYLIGHT,0,0,StJoseph,1894,c
1/16/2014 0:00,1400,1900,41.68565928,-86.282096,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1896,c
1/16/2014 0:00,1635,2135,41.71975158,-86.28623816,SNOW,UNKNOWN,DAYLIGHT,0,0,StJoseph,1910,c
1/16/2014 0:00,1650,2150,41.72784182,-86.28932079,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1912,c
1/16/2014 0:00,1718,2218,41.720048,-86.178,SNOW,LOCAL/CITY ROAD,DAWN/DUSK,0,1,StJoseph,1914,c
1/16/2014 0:00,1720,2220,41.6876,-86.282096,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1915,c
1/16/2014 0:00,2055,2555,41.7332485,-86.1053505,SNOW,INTERSTATE,DARK (NOT LIGHTED),0,0,StJoseph,1929,c
1/16/2014 0:00,2140,2640,41.73133093,-86.09205831,SNOW,INTERSTATE,DARK (NOT LIGHTED),0,0,StJoseph,1931,c
1/16/2014 0:00,2148,2648,41.722736,-86.27632,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,1,StJoseph,1932,c
1/17/2014 0:00,200,700,41.65056,-86.239296,SNOW,LOCAL/CITY ROAD,UNKNOWN,0,0,StJoseph,1934,c
1/17/2014 0:00,628,1128,41.665552,-86.20346494,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1936,c
1/17/2014 0:00,745,1245,41.69908709,-86.50590228,SNOW,COUNTY ROAD,DAWN/DUSK,0,1,StJoseph,1940,c
1/17/2014 0:00,1026,1526,41.72881933,-86.48472238,SNOW,UNKNOWN,DAYLIGHT,0,1,StJoseph,1944,c
1/17/2014 0:00,1529,2029,41.66354678,-86.15403677,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1955,c
1/17/2014 0:00,1700,2200,41.70019913,-86.24450683,SNOW,UNKNOWN, ,0,0,StJoseph,1958,c
1/17/2014 0:00,1836,2336,41.68045923,-86.18109226,SNOW,UNKNOWN,DARK (LIGHTED),0,0,StJoseph,1961,c
1/17/2014 0:00,2147,2647,41.657568,-86.251504,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1964,c
1/17/2014 0:00,2317,2817,41.68130102,-86.22561949,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1967,c
1/18/2014 0:00,256,756,41.650848,-86.231872,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1971,c
1/18/2014 0:00,1555,2055,41.662368,-86.215008,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,1976,c
1/18/2014 0:00,1651,2151,41.73763997,-86.25071617,SNOW,STATE ROAD,DAYLIGHT,0,0,StJoseph,1981,c
1/18/2014 0:00,1703,2203,41.694608,-86.18736,SNOW,LOCAL/CITY ROAD,DAWN/DUSK,0,0,StJoseph,1982,c
1/18/2014 0:00,1730,2230,41.7304603,-86.30788967,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,1,StJoseph,1985,c
1/18/2014 0:00,1745,2245,41.480896,-86.476336,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1986,c
1/18/2014 0:00,1830,2330,41.64352,-86.234832,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1990,c
1/18/2014 0:00,1845,2345,41.646672,-86.2496,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1991,c
1/18/2014 0:00,1855,2355,41.650144,-86.177088,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,1993,c
1/18/2014 0:00,2013,2513,41.56174513,-86.32206171,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,1996,c
1/18/2014 0:00,2113,2613,41.662768,-86.077808,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,2001,c
1/18/2014 0:00,2115,2615,41.694,-86.250576,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,2002,c
1/18/2014 0:00,2122,2622,41.65096,-86.215712,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,2003,c
1/18/2014 0:00,2230,2730,41.66790374,-86.18989656,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,2005,c
1/18/2014 0:00,2310,2810,41.67552246,-86.29840825,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,StJoseph,2007,c
1/18/2014 0:00,2326,2826,41.744672,-86.26536,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,1,StJoseph,2008,c
1/19/2014 0:00,24,524,41.62933767,-86.17001608,SNOW,UNKNOWN,DARK (NOT LIGHTED),0,0,StJoseph,2009,c
1/21/2014 0:00,219,719,41.655776,-86.241088,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,StJoseph,2021,c
1/22/2014 0:00,900,1400,41.69175233,-86.265623,SNOW,LOCAL/CITY ROAD,UNKNOWN,0,0,StJoseph,2033,c
1/22/2014 0:00,1147,1647,41.66570392,-86.17923013,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,StJoseph,2037,c
